"country_name","country_code","year","time_code","consumer_price","inflation","inflation_deflator","net_nat_income_percapita_NY.ADJ.NNTY.PC.CD","net_nat_income_NY.ADJ.NNTY.CD","household_expenditure_GDP","household_expenditure_per_capita","household_expenditure_ppp","gdp_percapita_NY.GDP.PCAP.PP.CD","gdp_percapita_growth_NY.GDP.PCAP.KD.ZG","gdp_deflator_NY.GDP.DEFL.ZS","life_expectancy_SP.DYN.LE00.IN","health_expenditure_SH.XPD.CHEX.PP.CD","health_expenditure_per_cap","volatility_variable","cost_variable","is_g7","is_oecd","is_global_north","is_global_south"
"China","CHN",0.693206833698078,"YR2019",-0.00336139336132395,-0.127271126306022,-0.324910832744992,-0.939192581319688,2.44611534057286,-1.81792438599691,1.05309104131513,2.26248796586476,-1.12080555137209,1.13227846282355,-0.19613758652446,-0.00632109440733641,-0.885192059224255,-0.965648116806795,0.55547834878412,0.66445491305042,FALSE,FALSE,FALSE,TRUE
"China","CHN",0.924275778264104,"YR2020",0.0508035589000767,-0.209385686235399,-0.424536108306957,-0.936844047155358,2.47033055967734,-1.93967453271419,-1.08991278406921,2.26505654858288,-1.08748631644842,0.117437121153498,-0.189849518218509,0.0158019939388084,-0.811148138526584,-0.934464787381897,1.42947948636336,0.70292451166129,FALSE,FALSE,FALSE,TRUE
"China","CHN",1.15534472283013,"YR2021",0.0732974602572298,-0.455553084710856,0.0847293697183622,-0.84920647682744,3.10102063128391,-1.94975468493342,2.53383589211392,2.68445046022925,-0.954313583302887,1.91937300710946,-0.131440028302488,0.0429991851166392,-0.875050230932042,-0.906691387781067,2.57424712193741,-0.487267496191171,FALSE,FALSE,FALSE,TRUE
"China","CHN",1.38641366739616,"YR2022",0.118993921396486,-0.285687352823089,-0.257552466403495,-0.748797202342677,-0.55668544436255,-2.03362366690322,-0.21479726291835,2.99040909532032,-0.8429728013398,0.3920293912535,-0.106975792661503,0.11931369170518,-0.518044455013881,-0.743061888891871,3.89939513918081,-0.591423912932292,FALSE,FALSE,FALSE,TRUE
"China","CHN",1.61748261196218,"YR2023",0.124538680279483,-0.583253244205932,-0.559370041189866,-0.748797202342677,-0.55668544436255,-1.83181487223215,-0.00963794944660741,3.50341836411983,-0.733922285592308,1.07091356296978,-0.114930958171897,-1.2558402052132,-0.518044455013881,-0.743061888891871,1.87528228233606,0.074792617135259,FALSE,FALSE,FALSE,TRUE
"France","FRA",-1.61748261196218,"YR2009",-0.479294221230078,-0.608447693443641,-0.473022791077678,0.678052389442134,0.0131757831040935,0.0582687441510686,-0.474509662651977,-0.373525900620304,-0.19928950637622,-1.39009572278557,-0.257905190777669,0.693221948861979,0.921567375957058,0.25909448694837,-0.645924089895013,-0.353765552241567,TRUE,TRUE,TRUE,FALSE
"France","FRA",-1.38641366739616,"YR2010",-0.452303235766455,-0.361408262177616,-0.349654371683596,0.628907765021038,0.000293687815910166,0.0512737858358521,-0.0864531598845277,-0.357533569054107,-0.133393595284484,-0.023412336316518,-0.244668271417656,0.743715459967526,0.902712424226758,0.306088624685039,-0.58727028858379,-0.491846537548762,TRUE,TRUE,TRUE,FALSE
"France","FRA",-1.15534472283013,"YR2011",-0.414509557170951,-0.262066347472936,-0.379505097290744,0.791500786187915,0.0573843265144458,-0.00124466500277505,-0.391116995353688,-0.34142416057041,-0.0487416131632996,0.102915703275301,-0.234209986924811,0.835296828149155,0.890349471640089,0.369568921009048,-0.641622055592179,-0.582479050351311,TRUE,TRUE,TRUE,FALSE
"France","FRA",-0.924275778264104,"YR2012",-0.378794530898195,-0.289004066639756,-0.350582572879309,0.628749710015495,0.00665750297097551,-0.0186171122383386,-0.643956307075451,-0.339180214583902,-0.0402359257808772,-0.533226816661519,-0.220806580011039,0.805594762792953,0.924561182315684,0.397891129899782,-0.547814695448819,-0.446050570411369,TRUE,TRUE,TRUE,FALSE
"France","FRA",-0.693206833698078,"YR2013",-0.362700722762953,-0.475627619587186,-0.392500999722298,0.715131943659727,0.0390354082541868,-0.0393274907470917,-0.425705970924734,-0.32221441120663,0.061014457125247,-0.37397578187995,-0.211442337936108,0.856583308321102,0.954575006265331,0.498182294560032,-0.595280167683496,0.0274304703294014,TRUE,TRUE,TRUE,FALSE
"France","FRA",-0.462137889132052,"YR2014",-0.353157818917586,-0.536545665255215,-0.414714011272827,0.735891937413497,0.0493483553720612,-0.0793655933231147,-0.340184816258349,-0.31747567741167,0.0946232776000967,-0.301049924575559,-0.20424189432015,0.958065364954796,0.998195036656995,0.542790517052537,-0.41230228787077,0.215863647616367,TRUE,TRUE,TRUE,FALSE
"France","FRA",-0.231068944566026,"YR2015",-0.352449187443926,-0.617022797549314,-0.34401036793937,0.425743458908899,-0.0528258375827253,-0.106824079030754,-0.150763808659626,-0.316141528663519,0.130999968002612,-0.247569619470071,-0.189849518218509,0.877374754070444,0.970442532962601,0.558981205268164,-0.546557678869193,0.551919757590395,TRUE,TRUE,TRUE,FALSE
"France","FRA",0,"YR2016",-0.348984766906006,-0.592067236035776,-0.421429673142748,0.442923163883975,-0.0454053408837569,-0.0666052707633238,-0.054968095366397,-0.294663642961707,0.235571674874428,-0.279827537757671,-0.183212738411456,0.928363299598593,0.977267115719477,0.658207937830572,-0.354061724736602,0.683766040236175,TRUE,TRUE,TRUE,FALSE
"France","FRA",0.231068944566026,"YR2017",-0.32944228559891,-0.446779199746549,-0.412763656901344,0.528115600715572,-0.0146980313613805,-0.0903169944450984,-0.134726590605864,-0.284714674161648,0.319698358184966,0.0585376133801365,-0.175650636849109,0.928858334021196,0.941996138468852,0.714318529807596,-0.531485034205467,0.501217640742087,TRUE,TRUE,TRUE,FALSE
"France","FRA",0.462137889132052,"YR2018",-0.294042206647785,-0.306696449442241,-0.346499950254925,0.661713252700513,0.0331356818736458,-0.096350302799941,-0.272210794189907,-0.268403626347154,0.420926771654442,-0.0848054684056766,-0.161191376149904,0.949154745347937,0.897352822805849,0.777121401655797,-0.29361203143663,0.557443511391347,TRUE,TRUE,TRUE,FALSE
"France","FRA",0.693206833698078,"YR2019",-0.272452567750107,-0.433777403225155,-0.334466519118529,0.599855058818154,0.0143019116845548,-0.135237904234348,-0.0746927029458355,-0.235776003150524,0.672389847508524,0.0304470014972682,-0.145312616781614,0.979846879549349,0.861100353858385,0.934246414818443,-0.475980311373016,0.569557710426566,TRUE,TRUE,TRUE,FALSE
"France","FRA",0.924275778264104,"YR2020",-0.263067137565555,-0.541895463214249,-0.112756852962031,0.483943816962711,-0.0232538833983728,-0.198281182513516,-2.11051694248576,-0.255578894528767,0.585099254960649,-2.64269931420085,-0.105776796385343,0.847672688714241,1.17821992459441,1.03200951091387,-0.61765323617627,0.311897400660029,TRUE,TRUE,TRUE,FALSE
"France","FRA",1.15534472283013,"YR2021",-0.230564573973422,-0.342376122822803,-0.333049920129114,0.748298660953613,0.0700036080158466,-0.283883447033463,0.737748828878516,-0.208280574681039,0.819084382703459,1.39486094096167,-0.0890728389009113,0.877869788493047,1.23205535262859,1.22051484057196,-0.532707813097941,-0.135098620917091,TRUE,TRUE,TRUE,FALSE
"France","FRA",1.38641366739616,"YR2022",-0.125513894844004,0.270307432146291,-0.0823183994431101,-0.748797202342677,-0.55668544436255,-0.212534839608304,0.0551262952675979,-0.143268021017339,1.02927021154877,0.18559801701697,-0.0445042606007245,0.858563446011514,-0.518044455013881,-0.743061888891871,-0.437340640768837,-0.54955222531873,TRUE,TRUE,TRUE,FALSE
"France","FRA",1.61748261196218,"YR2023",-0.0222584154478713,0.211433890268711,0.178965577079254,-0.748797202342677,-0.55668544436255,-0.178477252345607,-0.368377577432276,-0.102995805411383,1.2200027631454,-0.276027175039952,0.0312527130818934,-1.2558402052132,-0.518044455013881,-0.743061888891871,-0.498528698795621,0.111146633158692,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",-1.61748261196218,"YR2009",-0.471843700248649,-0.569921148475409,-0.236098841721441,0.655737456435866,0.182927253816147,0.0507119779275584,-0.382762126050616,-0.242923574884638,-0.0464084512095652,-1.95237945336778,-0.298594708711478,0.372934677437583,0.906458457107993,0.337974585274549,0.129815671397804,0.356969383968026,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",-1.38641366739616,"YR2010",-0.452303235766455,-0.434538037914062,-0.400701923408174,0.65724631105078,0.182262106205191,-0.101351687356118,-0.212718209478585,-0.223356321742664,0.0688048320581787,0.772559360622148,-0.29057996585922,0.403626811638992,0.863251974349027,0.413564791978497,1.04929919381069,-0.00548966618201383,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",-1.15534472283013,"YR2011",-0.415161499016678,-0.268300102697279,-0.331780621412402,0.929771604405041,0.277762437221825,-0.183564995285657,0.491954146537674,-0.190170027448117,0.263003557970653,1.16742219891211,-0.276014325152026,0.494713145398018,0.766640442429332,0.521005657478051,0.906295657809563,0.153499529751618,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",-0.924275778264104,"YR2012",-0.378467294096165,-0.279712329537341,-0.306674863930611,0.778137518337555,0.217660658970191,-0.123806525389665,-0.10410757474566,-0.174357448595531,0.30700443261926,-0.367255403303565,-0.258873742871452,0.515504591147359,0.789465467257516,0.570558639248436,1.70169708055807,0.339546729878187,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",-0.693206833698078,"YR2013",-0.350424517128848,-0.36592622762421,-0.236057753479408,0.893811486659997,0.267382810308274,-0.162681382502329,-0.402060348819074,-0.161528318920221,0.394875062093174,-0.416358390203882,-0.234653166252535,0.505603902695292,0.833773299258016,0.668787981106079,1.00220900163714,0.413590962869386,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",-0.462137889132052,"YR2014",-0.333270759833698,-0.46825521060629,-0.247875049327037,0.975932184363774,0.304994984002227,-0.290933664872505,-0.269895177879704,-0.144809406368647,0.503402965515481,0.0462533752758448,-0.211115910944481,0.627382370655729,0.841936329302417,0.765493946901151,2.25886052188726,0.911197518484713,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",-0.231068944566026,"YR2015",-0.323451153954121,-0.535404628216811,-0.274898227197438,0.643992528952214,0.175839205018575,-0.342038056629732,-0.165564090544051,-0.139656698981925,0.535520297633244,-0.228156755433106,-0.189849518218509,0.5362960368967,0.892023694725194,0.830787483256776,1.18655247164704,1.04524150157952,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",0,"YR2016",-0.3140161702354,-0.539285910108637,-0.328729450641353,0.702648578248104,0.207120430702804,-0.366164802458453,-0.029425425235078,-0.100482912547586,0.695655934322613,-0.0309056582776549,-0.173730853588312,0.607085959328988,0.90766863275198,0.966595470120392,2.28377633928929,1.33390358648702,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",0.231068944566026,"YR2017",-0.284911581903238,-0.365109629890189,-0.302169964300983,0.824746793286777,0.261565354160465,-0.43977665318446,-0.170680865861939,-0.0750329197529829,0.83015775361255,0.213061997139322,-0.154658919447643,0.607580993751594,0.936360837611786,1.0983200652567,1.71944475274307,1.58076347035771,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",0.462137889132052,"YR2018",-0.251009473938192,-0.327001448187104,-0.252326996071287,1.00493726073223,0.340122750351607,-0.440431166125923,-0.13170017184611,-0.0386491694979246,0.944668960994923,-0.217806460464803,-0.130068972385441,0.58728458242485,0.980284429822607,1.22653039330719,2.81298419183335,1.25415947643193,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",0.693206833698078,"YR2019",-0.222224828131919,-0.376034297771054,-0.233430474514618,0.938750507240175,0.314482984495145,-0.446597278790011,-0.093207883892966,-0.000209969265853629,1.10338490662626,-0.23272256281527,-0.102997446693625,0.668470227731809,1.0517939448292,1.3810772676936,1.59934443432025,1.24175121374529,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",0.924275778264104,"YR2020",-0.219298449713804,-0.598648714924916,-0.266161557320777,0.899447669625862,0.298699422493821,-0.622914092633105,-1.86969336986272,-0.0288671587140345,1.07241909740702,-1.63144261269098,-0.0789547025842293,0.617481682203659,1.34911625171225,1.55675515716702,0.942631900194454,0.989319604729007,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",1.15534472283013,"YR2021",-0.157265336162854,-0.0986169063187315,-0.134715043643111,1.1288561886678,0.395925110624559,-0.735227373379468,-0.0689525728410384,0.0122378508638746,1.29819070394608,0.579694659602998,-0.0398828818724275,0.566493136675509,1.42262995637379,1.73306159970359,1.54682044153108,0.47600506576672,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",1.38641366739616,"YR2022",-0.0139823293196719,0.55272208114225,0.277848044535486,-0.748797202342677,-0.55668544436255,-0.561561330418503,0.349699602425697,0.111080854955193,1.56237965031098,-0.26639972525097,0.0474155928378836,0.549315442211172,1.33760071299422,1.95758156792474,1.68457152326637,-0.170077410526716,TRUE,TRUE,TRUE,FALSE
"Germany","DEU",1.61748261196218,"YR2023",0.118512309949455,0.394223861609497,0.284253000254796,-0.748797202342677,-0.55668544436255,-0.577061168696614,-0.449546233987418,0.148935119686962,1.74761028923907,-0.347968036109517,0.14080844664495,-1.2558402052132,-0.518044455013881,-0.743061888891871,1.67395542314025,0.97345168041847,TRUE,TRUE,TRUE,FALSE
"India","IND",-1.61748261196218,"YR2009",-0.643917633825934,1.23895130615956,0.396829006209424,-1.31852860213911,-0.31429444415787,0.124015780269114,0.428281915819438,0.107624945303699,-1.82899155506775,1.34152364462741,-0.405286101124652,-2.33127501188533,-1.45128833857,-1.26592402036099,-0.451397416172583,-0.563127066665894,FALSE,FALSE,FALSE,TRUE
"India","IND",-1.38641366739616,"YR2010",-0.452303235766455,1.42840843397563,0.834070935709878,-1.30633354623894,-0.232295990843263,-0.0194967049034754,0.839401458764927,0.162429527317927,-1.81205525744288,1.51654962905601,-0.292906786250671,-2.25090122303144,-1.51823596045814,-1.26471944121182,-0.540463820488583,-0.495487274940725,FALSE,FALSE,FALSE,TRUE
"India","IND",-1.15534472283013,"YR2011",-0.292798698522067,0.901711842146396,0.609225732747489,-1.30174260960465,-0.19681355853316,0.152755924122783,1.01776912937516,0.265073719380965,-1.79891182032716,0.617856638327752,-0.189849532834606,-2.15956737206112,-1.52432210790252,-1.2631133356796,-0.570276961962205,-0.630420924738042,FALSE,FALSE,FALSE,TRUE
"India","IND",-0.924275778264104,"YR2012",-0.108022841818727,0.998782452581325,0.508975146396979,-1.30243177198644,-0.194868943024127,0.182240348879306,0.559516914799905,0.391177674476259,-1.77958958628032,0.690580256695576,-0.0880458700123998,-2.05240232025593,-1.49997751812501,-1.25668891355071,-0.528204971394208,-0.67405768319332,FALSE,FALSE,FALSE,TRUE
"India","IND",-0.693206833698078,"YR2013",0.105768154533046,1.09100606803642,0.289720613306436,-1.30218660888749,-0.187010736281638,0.319917377812963,1.01091619239636,0.442991940499189,-1.76928056694424,0.962857460825809,-0.00237066985214412,-1.93610388335372,-1.37216842179311,-1.2458477012082,-0.584653656550786,-0.49665917050753,FALSE,FALSE,FALSE,TRUE
"India","IND",-0.462137889132052,"YR2014",0.262270143736186,0.517310412347753,-0.0683789094286221,-1.29579348676231,-0.138442404343671,0.375920833490308,0.810397796009446,0.513700586982386,-1.75989634454575,1.27081190350037,0.0466244089280194,-1.81148391780754,-1.41172838018155,-1.2458477012082,-0.576965359811812,-0.584944061959276,FALSE,FALSE,FALSE,TRUE
"India","IND",-0.231068944566026,"YR2015",0.385159773894562,0.216331232138328,-0.200362982667511,-1.29356187624119,-0.117144048368139,0.478127533140312,1.19763715327245,0.609995379339482,-1.74753636092986,1.45556136328367,0.0812637281990898,-1.69741808615126,-1.41781452762593,-1.24303701652681,-0.558866203253572,-0.256891983421855,FALSE,FALSE,FALSE,TRUE
"India","IND",0,"YR2016",0.515163130834889,0.22338949794147,-0.0801429208703226,-1.28791443375622,-0.0721288179948606,0.511593598290566,1.24663459465481,0.73090676813775,-1.72765797260131,1.52878215586618,0.13158775917618,-1.59979234766964,-1.44824526484781,-1.24022633184542,-0.642150583005865,0.182188202625568,FALSE,FALSE,FALSE,TRUE
"India","IND",0.231068944566026,"YR2017",0.60693020632217,-0.053862927254917,0.0115892289174131,-1.27457852748841,0.0267319677599673,0.445343426253055,0.798374301822736,0.820312260580764,-1.70943202531309,1.12827216956527,0.19527475084136,-1.52875490802606,-1.61865739329035,-1.2494614386557,-0.609750041448737,0.00459833396275592,FALSE,FALSE,FALSE,TRUE
"India","IND",0.462137889132052,"YR2018",0.719149246307601,0.0506435916134769,0.00092461200596169,-1.27409583857127,0.0376801470968523,0.510785019034735,1.02024303079934,1.03155293107022,-1.67923953122695,1.05199367724547,0.260071384590596,-1.47943462850208,-1.64300198306786,-1.2458477012082,-0.604622016730536,-0.184818959272841,FALSE,FALSE,FALSE,TRUE
"India","IND",0.693206833698078,"YR2019",0.829589854597535,0.0148206648906255,-0.184566440172037,-1.27026593044919,0.0719656732630589,0.699376051536332,0.571504745417132,1.22549137335943,-1.6561572487376,0.344572655912222,0.301758753469378,-1.4388418058486,-1.61561431956816,-1.23942327907931,-0.565333732058873,-0.294935725765243,FALSE,FALSE,FALSE,TRUE
"India","IND",0.924275778264104,"YR2020",1.0330424405616,0.51008493644008,0.117661305467229,-1.27883376817617,0.0181679798897902,0.721087274216104,-1.93719414890919,1.18267944471809,-1.66593368940997,-2.34500290237004,0.387206941354124,-1.59309453193182,-1.49693444440282,-1.23460496248264,-0.60557113718155,-0.0421614972226527,FALSE,FALSE,FALSE,TRUE
"India","IND",1.15534472283013,"YR2021",1.20110423578543,0.254740632725757,0.561725212063188,-1.2631508089653,0.136283776959184,0.703918602109049,2.20073411073032,1.57631487545276,-1.60855367830377,2.04388783559539,0.542618704683296,-2.18372010153994,-1.51519288673595,-1.22657443482153,-0.580644754195061,-0.630299912808662,FALSE,FALSE,FALSE,TRUE
"India","IND",1.38641366739616,"YR2022",1.4317668266905,0.52302258876752,0.360093602141103,-0.748797202342677,-0.55668544436255,0.702462911761873,1.02253167871899,1.93779403425407,-1.55010843751597,1.29376866964382,0.678617340720695,-2.08142618845317,-0.518044455013881,-0.743061888891871,-0.532801042093919,-0.825970849726057,FALSE,FALSE,FALSE,TRUE
"India","IND",1.61748261196218,"YR2023",1.63930980555419,0.343345371148345,-0.318971216834447,-0.748797202342677,-0.55668544436255,0.633268805211419,0.335117769399739,2.1241983153675,-1.49650775213615,1.59338838312606,0.707319918602086,-1.2558402052132,-0.518044455013881,-0.743061888891871,-0.614707238088591,-0.266098045017027,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",-1.61748261196218,"YR2009",-0.539708386040451,0.127243509900199,0.551670531989693,-1.27798036451186,-0.541738380504969,0.442741282235888,0.43935398586206,-0.463593896570209,-1.61818301261276,0.490527619445938,-0.359764597519959,-1.92920310350262,-1.71504950742238,-1.23164517609767,-0.471737201596338,-0.883440105008457,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",-1.38641366739616,"YR2010",-0.452303235766455,0.255219228899448,1.42843870222963,-1.24033545165865,-0.493196173099182,0.153912967714503,0.412277160382431,-0.426117369094819,-1.59248779450785,0.938919906909881,-0.189849518218509,-1.89165474254816,-1.66403622595815,-1.22686023675143,-0.423893549171854,-0.887960310079917,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",-1.15534472283013,"YR2011",-0.35643993539579,0.293185337147314,0.450213467343538,-1.22017656697934,-0.465535424913397,0.0616699380202326,0.485315685571494,-0.393875570111534,-1.56159185521556,0.918984669291686,-0.0940563195598238,-1.86242791023765,-1.60361708966757,-1.21303196154034,-0.460660160196458,-0.80473546382264,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",-0.924275778264104,"YR2012",-0.275742369655712,0.108946096075913,-0.0154279391204124,-1.21533987415668,-0.456812546134782,0.173907849312866,0.59280002318406,-0.347516492881015,-1.53017898969485,0.877158192235846,-0.0422955054354951,-1.83198329324754,-1.62648695418705,-1.20847131021385,-0.41585790121372,-0.841616582951669,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",-0.693206833698078,"YR2013",-0.149648311209422,0.473987717956192,0.136619352829008,-1.2174758155029,-0.457042920341793,0.225061616759388,0.595149095878371,-0.337889707408336,-1.51240358064172,0.758270729986673,0.0287490931782538,-1.77292073628673,-1.64015730253699,-1.20601895358317,-0.417898279162967,-0.847948259055287,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",-0.462137889132052,"YR2014",-0.0158364757195238,0.470977744645703,0.196477354272249,-1.22319123516723,-0.462143544482598,0.261043918745574,0.564873536053353,-0.318953462303333,-1.50188529429088,0.623227274085252,0.110487480985795,-1.7183233898178,-1.61125186645839,-1.19952372358573,-0.439930845673092,-0.859763031533755,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",-0.231068944566026,"YR2015",0.12582447429398,0.465534794596333,0.0129671532109543,-1.22660312493036,-0.464436319831573,0.297171133854056,0.471693721061717,-0.309951153384133,-1.50385170463362,0.602290746200554,0.173510881002256,-1.68463134701542,-1.62343953191252,-1.20134337320664,-0.423046828383062,-0.874474096589734,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",0,"YR2016",0.209313489946819,-0.0200404348402705,-0.180375874829458,-1.21217248910147,-0.44294674553653,0.340953893704202,0.532777414255344,-0.29069206728197,-1.49140629911542,0.660324436366232,0.213666043551753,-1.66453789980194,-1.59386486914709,-1.19415848186394,-0.370970824921978,-0.854268464434122,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",0.231068944566026,"YR2017",0.302683541210776,0.0283906703788383,0.0521590628592662,-1.20315818452397,-0.428486278491947,0.276900362904063,0.530816522120701,-0.274201398082414,-1.46890176904053,0.685996520001885,0.286065688914543,-1.63652885217104,-1.62956013608065,-1.19374074040081,-0.414839398900271,-0.872696347458961,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",0.462137889132052,"YR2018",0.384075089934541,-0.0760813745373526,-0.0073439802807642,-1.20382543057986,-0.427139428428135,0.242542196713456,0.58163989783512,-0.244518144152002,-1.43266245450187,0.730845745228297,0.353229396473632,-1.55493727863755,-1.64069585963819,-1.18696857282027,-0.478725011391307,-0.872352008895026,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",0.693206833698078,"YR2019",0.463664128016157,-0.104791601938825,-0.285800129159912,-1.19480212202554,-0.412473262008998,0.352999783814088,0.596061053972141,-0.209843023837349,-1.40013378115164,0.697394559954557,0.382420160459567,-1.51840373824942,-1.63733305016001,-1.17849248161237,-0.443112247215652,-0.808640080149959,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",0.924275778264104,"YR2020",0.515641324893519,-0.294690553111356,-0.536697716627393,-1.20337854891189,-0.422313122461257,0.469599641293229,-1.27459051782921,-0.213424837044435,-1.4137463757164,-1.26879122685117,0.374968166134145,-1.86547237193666,-1.47238508923763,-1.15444726294719,-0.373766780129865,-0.854586517476169,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",1.15534472283013,"YR2021",0.558665943005092,-0.356444000730658,0.266823949225372,-1.18848740467008,-0.399722737684972,0.0855443187320044,-0.109161894708202,-0.190064988434642,-1.35933325151204,0.395035872743983,0.485914786244334,-2.1167419441617,-1.38544763779138,-1.12739465149097,-0.498813521011263,-0.852871888404093,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",1.38641366739616,"YR2022",0.676563903629157,0.0969601819466329,0.713730806792238,-0.748797202342677,-0.55668544436255,-0.214562238730622,0.59460846744212,-0.112323222326539,-1.27843765747129,0.834433468340129,0.673310231786122,-1.97872634713987,-0.518044455013881,-0.743061888891871,-0.59460240828846,-0.886004516383523,FALSE,FALSE,FALSE,TRUE
"Indonesia","IDN",1.61748261196218,"YR2023",0.783683342206919,0.00465940853092002,-0.294005766107929,-0.748797202342677,-0.55668544436255,-0.0545512464888916,0.564280538773315,-0.0497811898322352,-1.21857430198542,0.732920930212626,0.706213499318919,-1.2558402052132,-0.518044455013881,-0.743061888891871,-0.580634942392873,-0.697117306069769,FALSE,FALSE,FALSE,TRUE
"Italy","ITA",-1.61748261196218,"YR2009",-0.479196870425925,-0.490849977010599,-0.263967686098245,0.414420108459249,-0.12427196553893,0.613434149454087,-0.899009719653706,-0.385974963188447,-0.194776087173546,-2.07430666369044,-0.274148077506951,0.738270081318888,0.210229913744759,-0.0753982946009341,-0.639711432387634,-0.00320296391992755,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",-1.38641366739616,"YR2010",-0.452303235766455,-0.362367783930494,-0.411321534347416,0.350311674917188,-0.141897835470203,0.648694857627367,-0.243156769447648,-0.368719573061626,-0.165888546686432,-0.103197191415747,-0.266981352317608,0.819455726625847,0.201100692578195,-0.0609433448109301,-0.628600786654596,-0.245683518340721,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",-1.15534472283013,"YR2011",-0.402535078169481,-0.147568449350515,-0.269455892727589,0.470429518181464,-0.104823063777255,0.686339664419761,-0.449730033636213,-0.35794213233867,-0.0869328103953909,-0.300184171726952,-0.246133307201838,0.850147860827258,0.155454586745372,-0.0316319188478664,-0.641241738761321,-0.182082264051827,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",-0.924275778264104,"YR2012",-0.346586696883314,-0.102947291978167,-0.272767996816913,0.289132809397802,-0.158081353152855,0.707137045914845,-1.39267288083914,-0.36696468914096,-0.0928064825567971,-1.4082054037558,-0.225248763452463,0.860543583701929,0.15849766046756,-0.0312303924648107,-0.552307337998834,-0.0397661317620293,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",-0.693206833698078,"YR2013",-0.323461347347016,-0.4146545955441,-0.345096191115537,0.311304204869104,-0.145448891925371,0.661093987856817,-1.29379915957701,-0.367730496148626,-0.10190327852244,-1.28449537395433,-0.211202697421536,0.952124951883555,0.15849766046756,-0.0300258133156437,-0.610081145805211,-0.0033755577715803,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",-0.462137889132052,"YR2014",-0.318836476317556,-0.582190368586628,-0.373098574655766,0.318134330590121,-0.13859557759933,0.62748729774495,-0.604110991200471,-0.368803817723496,-0.108424143498174,-0.707599677581045,-0.199815072288944,1.03331059719052,0.185885323967254,-0.0324349716139777,-0.444172050133279,0.199187555374515,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",-0.231068944566026,"YR2015",-0.318090427972396,-0.616804420993817,-0.388123059435466,0.0546083879375006,-0.220284414871747,0.649160881582766,0.0471305233521377,-0.362823968967512,-0.07174070012949,-0.169633161945919,-0.189849518218509,0.922422886527352,0.182842250245066,-0.010351020545916,-0.599489342611418,0.22334490537264,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",0,"YR2016",-0.319899333781315,-0.639532878998224,-0.32974385949773,0.113766352109188,-0.202837349701399,0.570749761603346,-0.0775447838443064,-0.336848883732965,0.0905134792731918,-0.0490326081587446,-0.173834612863967,1.06449776581453,0.143282291856619,0.0767802045771637,-0.442487251164167,0.407370143830051,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",0.231068944566026,"YR2017",-0.296322692037253,-0.413535390780272,-0.397274504949686,0.190424729114399,-0.179981407256318,0.591123003113472,-0.0112548021254762,-0.321530579063333,0.176804042989515,0.049546038115107,-0.164613433310225,1.00410356625692,0.128066923245678,0.126167949693011,-0.518865064879184,0.526422022549463,TRUE,TRUE,TRUE,FALSE
"Italy","ITA",0.462137889132052,"YR2018",-0.274189518155078,-0.42877454788248,-0.352020788255648,0.308634245492501,-0.144661402527723,0.590347865460514,-0.149078127259757,-0.304842834596091,0.252004074016716,-0.159563582078317,-0.150606960978163,1.08528921156387,0.128066923245678,0.177563326724136,-0.275922442596493,0.501945344879943,TRUE,TRUE,TRUE,FALSE
